SK_ID_CURR,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,CNT_FAM_MEMBERS,DAYS_BIRTH,NAME_INCOME_TYPE,DAYS_EMPLOYED,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,NAME_CONTRACT_TYPE,OCCUPATION_TYPE,ORGANIZATION_TYPE,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,REGION_POPULATION_RELATIVE,REGION_RATING_CLIENT,WEEKDAY_APPR_PROCESS_START,NAME_TYPE_SUITE,FONDKAPREMONT_MODE,HOUSETYPE_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,TARGET
3315,M,N,Y,0,2,-9678,Working,-3368,35891224,129942542,45691040,135626670,Secondary / secondary special,Married,House / apartment,Cash loans,Cleaning staff,Medicine,-6139,-6734,,1,0,1,1,0,1,0.06171956565005304,2,SATURDAY,Unaccompanied,nan,block of flats,nan,No,1
3316,F,Y,N,0,2,-21823,Working,-16,157103806,503434199,43187558,523079378,Secondary / secondary special,Married,House / apartment,Cash loans,Low-skill Laborers,School,-6656,-3731,13.661002595326849,1,1,1,1,0,0,0.03763638159013434,2,THURSDAY,Unaccompanied,nan,block of flats,"Stone, brick",No,0
3317,F,Y,Y,0,2,-16788,Working,-2936,47640401,40016692,8735681,43369241,Lower secondary,Married,House / apartment,Cash loans,Laborers,XNA,-492,-2707,19.37874274608809,1,1,0,1,0,1,0.07999567783624223,2,MONDAY,Unaccompanied,nan,terraced house,"Stone, brick",No,0
3318,M,N,Y,0,1,-18993,Working,-2127,40586043,43722008,7051407,42355692,Secondary / secondary special,Married,House / apartment,Cash loans,nan,Self-employed,-6334,-5090,,1,0,0,1,1,0,0.021289900772062068,3,MONDAY,Family,reg oper account,nan,"Stone, brick",No,0
3319,F,N,Y,1,3,-19716,Working,-872,17989273,86640412,10281014,85765740,Secondary / secondary special,Married,House / apartment,Cash loans,Managers,Self-employed,-5204,-6863,,1,1,1,1,0,1,0.0824056678292909,2,FRIDAY,Unaccompanied,nan,block of flats,"Stone, brick",No,1
3320,F,N,Y,5,7,-11866,Commercial associate,-2863,26971721,136672487,11724572,134910460,Higher education,Single / not married,House / apartment,Cash loans,Core staff,XNA,-2607,-3979,,1,1,1,1,0,1,0.03760600683769355,2,FRIDAY,Unaccompanied,org spec account,specific housing,"Stone, brick",No,0
3321,F,N,Y,1,3,-12974,Working,-247,81943669,40971834,41752739,37827870,Secondary / secondary special,Married,House / apartment,Cash loans,Sales staff,Other,-3048,-2419,,1,1,0,1,0,1,0.0824642832355158,2,THURSDAY,Unaccompanied,reg oper account,block of flats,Block,nan,0
3322,M,Y,Y,1,2,-13873,Commercial associate,-415,35783025,43234588,22414222,41406360,Secondary / secondary special,Separated,With parents,Cash loans,Sales staff,Business Entity Type 3,-5771,-4847,7.416622501231803,1,0,1,1,0,0,0.0582272507317425,2,THURSDAY,Unaccompanied,org spec account,terraced house,"Stone, brick",No,1
3323,F,N,Y,0,2,-16436,Commercial associate,-1392,49254541,153069700,33415259,159309398,Higher education,Married,Rented apartment,Cash loans,High skill tech staff,Self-employed,-4645,-6732,,1,1,0,1,1,0,0.09695774413588125,1,WEDNESDAY,Unaccompanied,nan,block of flats,Panel,No,0
3324,F,N,Y,0,1,-19385,Commercial associate,-3887,67335970,313627214,110279155,284728325,Higher education,Widow,House / apartment,Cash loans,High skill tech staff,Medicine,-8362,-1318,,1,1,0,1,1,1,0.054039000124442495,2,FRIDAY,"Spouse, partner",org spec account,nan,Panel,No,1
3325,F,N,Y,1,2,-22805,Working,-254,28225249,130173262,28416945,129189492,Secondary / secondary special,Married,House / apartment,Cash loans,Sales staff,Other,-8868,-3903,,1,1,0,1,0,1,0.010015839265220495,2,TUESDAY,Unaccompanied,org spec account,terraced house,"Stone, brick",No,1
3326,F,Y,Y,4,5,-18179,Working,-1517,26779255,144027162,23228442,150471799,Secondary / secondary special,Married,House / apartment,Cash loans,Drivers,School,-5453,-1618,0.026908842130520097,1,0,0,1,0,1,0.040970502449364565,3,TUESDAY,Unaccompanied,nan,block of flats,Panel,nan,0
3327,F,N,N,3,5,-18211,Working,-2554,12901928,24072413,5255030,25207105,Higher education,Single / not married,House / apartment,Cash loans,High skill tech staff,Self-employed,-4570,-3894,,1,1,0,1,1,1,0.05165417440590998,2,THURSDAY,Unaccompanied,reg oper account,nan,"Stone, brick",No,1
3328,F,Y,Y,0,2,-23054,Working,-2483,17509802,67025345,7953431,72595266,Secondary / secondary special,Single / not married,House / apartment,Cash loans,Core staff,Business Entity Type 3,-6393,-5671,3.418846379865246,1,0,0,1,0,1,0.016617976478511633,1,WEDNESDAY,Unaccompanied,reg oper account,terraced house,Panel,No,0
3329,M,Y,Y,1,3,-13711,Commercial associate,-1805,67134736,162652008,165752083,164616128,Secondary / secondary special,Married,House / apartment,Cash loans,Cleaning staff,Government,-63,-5868,0.11881725604593663,1,1,0,1,0,0,0.012090397106988837,2,SATURDAY,Children,org spec account,nan,"Stone, brick",nan,0
3330,F,N,Y,1,3,-19821,Commercial associate,-5166,36287948,76946326,12409765,72443283,Secondary / secondary special,Married,House / apartment,Cash loans,Low-skill Laborers,XNA,-6997,-263,,1,1,0,1,0,1,0.011239001881637158,2,THURSDAY,Unaccompanied,reg oper account,specific housing,"Stone, brick",nan,0
3331,F,Y,Y,2,4,-17144,Working,-1201,54235896,53736964,6376591,56648707,Incomplete higher,Married,House / apartment,Cash loans,Sales staff,Government,-100,-2199,3.3805871065118076,1,1,1,1,0,0,0.028133521951892605,2,SUNDAY,Unaccompanied,org spec account,terraced house,Panel,No,0
3332,F,Y,Y,2,4,-17305,Pensioner,365243,8419459,35460720,2130296,35501446,Incomplete higher,Married,House / apartment,Revolving loans,Medicine staff,Trade: type 7,-5774,-1494,3.8205517714077,1,1,1,1,1,0,0.04889815739434429,2,WEDNESDAY,Unaccompanied,reg oper account,block of flats,Panel,No,0
3333,M,N,N,2,3,-13669,Working,-1765,59088729,52439555,27186378,55733650,Higher education,Single / not married,House / apartment,Cash loans,Security staff,Trade: type 7,-2055,-2112,,1,1,1,1,0,1,0.021871404850879107,2,SUNDAY,Unaccompanied,nan,block of flats,"Stone, brick",nan,0
3334,M,N,Y,0,2,-8499,Working,-2442,35461651,46156749,47036476,43577393,Secondary / secondary special,Civil marriage,House / apartment,Cash loans,nan,Trade: type 7,-8298,-3379,,1,0,0,1,0,1,0.09576805820185147,2,TUESDAY,"Spouse, partner",nan,specific housing,"Stone, brick",nan,1
3335,F,N,N,3,5,-16121,Pensioner,365243,9016183,51842453,18229100,46732725,Secondary / secondary special,Civil marriage,House / apartment,Cash loans,nan,Industry: type 9,-2843,-512,,1,1,0,1,0,1,0.006537307407834015,2,TUESDAY,Family,reg oper account,block of flats,Panel,No,1
3336,F,N,N,0,2,-16140,Commercial associate,-335,92955731,270259365,58997873,258405958,Secondary / secondary special,Married,House / apartment,Cash loans,nan,Industry: type 9,-1977,-3588,,1,1,1,1,0,0,0.06735161231841512,2,MONDAY,Unaccompanied,org spec account,block of flats,Block,nan,0
3337,F,N,Y,1,3,-12087,Working,-210,15615259,120237267,10314662,112612367,Secondary / secondary special,Single / not married,House / apartment,Cash loans,Private service staff,Trade: type 7,-8484,-5357,,1,1,0,1,1,1,0.08697543614173103,2,SUNDAY,Unaccompanied,nan,block of flats,Panel,nan,0
3338,F,Y,N,3,5,-14186,Pensioner,365243,41587509,105489473,37092731,110076484,Secondary / secondary special,Widow,Rented apartment,Cash loans,High skill tech staff,Trade: type 7,-2521,-3629,1.1837745371842803,1,0,1,1,0,1,0.0030813587641954966,2,THURSDAY,Unaccompanied,nan,block of flats,Wooden,No,1
3339,F,N,Y,1,2,-10744,Commercial associate,-862,46303613,98575583,34661635,98613862,Secondary / secondary special,Single / not married,House / apartment,Cash loans,Managers,Trade: type 7,-4252,-4754,,1,1,1,1,0,1,0.06381842771188159,3,FRIDAY,Unaccompanied,org spec account,nan,Panel,No,0
3340,F,N,Y,0,2,-10781,Working,-1530,21243375,176554638,15145899,172099034,Secondary / secondary special,Married,House / apartment,Cash loans,Managers,Business Entity Type 3,-5529,-5676,,1,1,0,1,0,1,0.06816942201346009,1,TUESDAY,"Spouse, partner",org spec account,block of flats,"Stone, brick",No,1
3341,F,N,Y,0,1,-12501,Pensioner,365243,66053283,159219635,34757795,145750055,Secondary / secondary special,Married,House / apartment,Cash loans,nan,Self-employed,-6899,-6804,,1,1,0,1,0,0,0.01404595208787165,3,THURSDAY,Unaccompanied,reg oper account,block of flats,"Stone, brick",No,0
3342,F,Y,Y,1,2,-8787,Working,-2819,46311137,192555026,22849164,181518180,Secondary / secondary special,Married,Office apartment,Cash loans,Core staff,Other,-6174,-6153,5.987118505838715,1,1,0,1,1,1,0.027621834617379815,2,TUESDAY,Unaccompanied,reg oper account,block of flats,"Stone, brick",No,0
3343,F,Y,N,0,2,-12052,Working,-1301,75270196,219469992,77171126,238271524,Lower secondary,Married,House / apartment,Cash loans,Security staff,Self-employed,-218,-6203,0.6229956472756658,1,1,0,1,0,0,0.05059446100285177,2,FRIDAY,Unaccompanied,reg oper account,block of flats,"Stone, brick",Yes,1
3344,M,N,N,1,3,-17738,Commercial associate,-689,61201044,223705671,36078849,210557319,Secondary / secondary special,Married,House / apartment,Cash loans,Managers,School,-9030,-2274,,1,1,1,1,1,0,0.06426698200162817,3,TUESDAY,Unaccompanied,nan,specific housing,nan,No,1
3345,M,N,N,0,1,-20992,Pensioner,365243,19135643,53219723,4565502,54069611,Secondary / secondary special,Married,House / apartment,Revolving loans,Laborers,Business Entity Type 3,-7075,-2607,,1,0,0,1,0,1,0.05864384730626463,2,FRIDAY,Family,nan,block of flats,Mixed,No,0
3346,F,N,Y,2,4,-23706,Working,-980,21537572,144337039,17127471,153603328,Incomplete higher,Single / not married,House / apartment,Cash loans,Core staff,Government,-5671,-2095,,1,1,1,1,0,1,0.04625873208088171,2,FRIDAY,Unaccompanied,org spec account,block of flats,nan,nan,1
3347,M,N,Y,0,2,-12856,Commercial associate,-5041,42346647,148467371,76970334,142261542,Higher education,Married,House / apartment,Cash loans,Laborers,XNA,-4666,-6242,,1,1,1,1,1,0,0.03659106018930857,2,SUNDAY,Unaccompanied,nan,terraced house,Panel,nan,1
3348,M,Y,Y,2,3,-19870,Working,-3178,40056728,101955969,52857304,108108554,Higher education,Married,House / apartment,Cash loans,Laborers,Medicine,-9094,-2817,16.576664549388916,1,1,0,1,1,0,0.08274887284879584,2,SATURDAY,Unaccompanied,org spec account,block of flats,nan,No,1
3349,M,N,Y,1,3,-16083,Working,-2509,59276556,241156472,125023392,232660042,Incomplete higher,Married,House / apartment,Cash loans,Sales staff,Industry: type 9,-3414,-61,,1,0,0,1,0,1,0.01642911573314323,2,TUESDAY,Unaccompanied,reg oper account,specific housing,Panel,No,0
3350,M,N,Y,1,2,-13569,Working,-504,28684589,27604674,1921151,28020606,Higher education,Married,House / apartment,Cash loans,nan,Government,-6594,-673,,1,1,1,1,0,0,0.0647344807916834,3,MONDAY,Unaccompanied,reg oper spec account,block of flats,Block,No,1
3351,M,N,Y,0,2,-16372,Pensioner,365243,29652478,221336277,35696718,211674539,Higher education,Civil marriage,House / apartment,Cash loans,Laborers,XNA,-8206,-923,,1,1,0,1,1,1,0.03904650268702751,2,FRIDAY,"Spouse, partner",nan,block of flats,Panel,nan,1
3352,M,Y,Y,1,3,-19440,Working,-3452,99418838,98901945,100786972,100406934,Incomplete higher,Single / not married,House / apartment,Cash loans,Security staff,Medicine,-948,-426,8.11598898353446,1,1,0,1,0,1,0.03215642421344977,3,SATURDAY,Unaccompanied,nan,block of flats,Panel,No,1
3353,F,N,Y,2,4,-12425,Working,-42,39931656,77958207,6687715,73451314,Secondary / secondary special,Married,With parents,Cash loans,nan,XNA,-6036,-4287,,1,1,0,1,0,0,0.0945170557863896,2,FRIDAY,Unaccompanied,reg oper account,block of flats,"Stone, brick",nan,1
3354,F,N,Y,0,2,-12325,Working,-2777,11209983,25914032,5657057,27513943,Secondary / secondary special,Married,House / apartment,Cash loans,Accountants,XNA,-7194,-583,,1,0,0,1,0,1,0.048568282205697845,1,WEDNESDAY,Unaccompanied,reg oper account,block of flats,nan,No,0
3355,M,Y,Y,2,4,-12813,Working,-945,37387904,151531459,17981183,150944021,Higher education,Married,House / apartment,Cash loans,nan,XNA,-3838,-4767,16.135014246646563,1,1,1,1,0,1,0.0789457033659083,1,WEDNESDAY,Unaccompanied,org spec account,block of flats,"Stone, brick",nan,1
3356,M,N,N,3,5,-11862,Working,-2933,34309651,343096510,29432844,371728808,Higher education,Married,House / apartment,Cash loans,High skill tech staff,Trade: type 7,-6454,-1825,,1,0,1,1,0,1,0.07987399272953966,2,SUNDAY,Family,reg oper spec account,nan,"Stone, brick",No,1
3357,F,Y,Y,0,1,-19864,Working,-1468,33664243,255045392,30264461,261673318,Secondary / secondary special,Single / not married,House / apartment,Cash loans,Managers,School,-1178,-5673,20.670929215406815,1,0,1,1,0,1,0.08438870181839109,2,SATURDAY,Unaccompanied,reg oper account,terraced house,"Stone, brick",No,1
3358,M,N,Y,1,2,-11262,State servant,-1366,16729364,17104746,1467346,18226552,Higher education,Married,House / apartment,Revolving loans,High skill tech staff,Business Entity Type 3,-1373,-4506,,1,1,1,1,0,1,0.09598657291750878,2,FRIDAY,Family,org spec account,block of flats,nan,nan,0
3359,F,N,N,1,3,-12034,Commercial associate,-2208,55728379,91086162,7813908,97466635,Incomplete higher,Married,House / apartment,Cash loans,Sales staff,Trade: type 7,-6528,-6573,,1,1,0,1,1,0,4.1308855315758125e-05,2,FRIDAY,Other_B,nan,block of flats,"Stone, brick",nan,1
3360,F,Y,N,0,2,-15974,Working,-2998,26393317,28603029,14828744,28753554,Secondary / secondary special,Civil marriage,House / apartment,Cash loans,nan,School,-840,-3390,0.5755589868775183,1,0,1,1,1,1,0.04120045953101781,2,SATURDAY,Children,reg oper account,nan,nan,No,1
3361,F,Y,N,0,2,-15619,Working,-2159,34087340,40003951,8732900,41734546,Secondary / secondary special,Separated,With parents,Cash loans,Laborers,Business Entity Type 3,-2089,-2859,17.58597639638463,1,1,1,1,0,0,0.07261239541469285,1,MONDAY,Unaccompanied,nan,block of flats,"Stone, brick",No,0
3362,M,N,Y,4,6,-12813,Working,-1094,64138639,132816221,9243366,134295721,Incomplete higher,Married,House / apartment,Cash loans,Laborers,Medicine,-2235,-2398,,1,0,0,1,0,1,0.07275262842154363,1,WEDNESDAY,Unaccompanied,reg oper account,nan,Panel,No,1
3363,F,N,Y,1,3,-21989,Working,-706,22316568,211266193,109527295,191098740,Secondary / secondary special,Married,With parents,Cash loans,nan,Self-employed,-5194,-1327,,1,1,0,1,1,0,0.005424248567593482,2,SUNDAY,Unaccompanied,reg oper account,nan,Panel,No,1
3364,M,N,N,3,5,-11845,Pensioner,365243,20490934,55893551,3357795,58332554,Higher education,Single / not married,With parents,Cash loans,Low-skill Laborers,Other,-6676,-2436,,1,1,0,1,0,1,0.042975456745165876,2,MONDAY,Other_B,nan,block of flats,Block,No,0
3365,F,Y,N,2,4,-13860,Pensioner,365243,19299170,58404034,20536315,64169159,Higher education,Married,House / apartment,Revolving loans,nan,Business Entity Type 3,-6582,-61,1.5727561176167846,1,0,0,1,1,0,0.0707667158881517,1,SUNDAY,Unaccompanied,reg oper account,nan,"Stone, brick",No,0
3366,F,N,Y,0,1,-7670,Working,-2794,32877262,131090724,21142076,140791338,Secondary / secondary special,Separated,House / apartment,Cash loans,Laborers,Trade: type 7,-8693,-6660,,1,1,0,1,1,1,0.09364205051678942,2,THURSDAY,Unaccompanied,nan,block of flats,"Stone, brick",No,0
3367,M,Y,Y,0,2,-13273,Pensioner,365243,16696088,26142258,5706879,23803276,Lower secondary,Widow,With parents,Cash loans,Core staff,Self-employed,-2000,-7112,2.231958064903907,1,1,1,1,0,1,0.0584752615910695,2,SATURDAY,Unaccompanied,reg oper account,nan,Block,nan,0
3368,M,N,Y,2,4,-8811,Pensioner,365243,17243910,54099377,3250010,58798993,Higher education,Married,House / apartment,Revolving loans,Sales staff,Other,-5680,-6589,,1,1,1,1,1,1,0.017396329717964776,2,FRIDAY,Unaccompanied,reg oper account,block of flats,Panel,nan,0
3369,M,N,Y,1,3,-10594,Working,-595,99214297,401304604,64721687,377299077,Higher education,Married,House / apartment,Cash loans,Laborers,Trade: type 7,-1651,-509,,1,1,0,1,0,1,0.01916541877876331,2,FRIDAY,Unaccompanied,nan,block of flats,"Stone, brick",No,0
3370,F,N,Y,0,2,-7670,Working,-3664,28177428,281774280,146080991,256671058,Secondary / secondary special,Married,House / apartment,Cash loans,Cooking staff,Government,-8252,-1036,,1,1,1,1,0,0,0.09155013045126764,2,THURSDAY,Unaccompanied,nan,block of flats,Block,No,1
3371,M,N,Y,1,3,-10698,Working,-583,42720386,297025508,25480602,268016309,Secondary / secondary special,Civil marriage,House / apartment,Cash loans,nan,School,-8908,-6043,,1,1,0,1,1,0,0.000403540145421244,2,SATURDAY,"Spouse, partner",reg oper account,block of flats,"Stone, brick",No,1
3372,F,Y,N,2,3,-14281,Working,-550,38676022,386760220,84430119,380792625,Secondary / secondary special,Married,House / apartment,Cash loans,nan,Government,-747,-3637,19.874101025568958,1,1,1,1,0,1,0.047269131630129274,1,MONDAY,Unaccompanied,org spec account,block of flats,"Stone, brick",nan,1
3373,M,Y,Y,2,4,-13539,Working,-140,37938049,128911183,11058762,123774331,Secondary / secondary special,Single / not married,House / apartment,Cash loans,Cooking staff,Trade: type 7,-7766,-432,3.003047439957241,1,1,0,1,0,0,0.09575338620612592,3,FRIDAY,Family,nan,block of flats,"Stone, brick",No,0
3374,F,N,N,0,2,-12792,Pensioner,365243,29065774,147278355,32151003,137808835,Higher education,Single / not married,House / apartment,Cash loans,Laborers,School,-4256,-2373,,1,1,0,1,0,0,0.0829108067871194,2,SATURDAY,Children,reg oper account,block of flats,Block,No,1
3375,F,N,Y,0,2,-13185,Commercial associate,-3621,32292452,132168676,9198300,121237479,Higher education,Married,House / apartment,Cash loans,Cooking staff,Medicine,-6533,-2663,,1,1,0,1,0,0,0.06872578217139261,2,FRIDAY,Family,org spec account,nan,nan,No,0
3376,F,N,Y,4,5,-12396,Working,-479,84191572,66833448,34648642,64925092,Secondary / secondary special,Separated,House / apartment,Cash loans,Accountants,Self-employed,-6751,-4688,,1,1,0,1,0,0,0.026781991249842763,2,SATURDAY,Unaccompanied,reg oper account,nan,Panel,No,0
3377,F,N,Y,3,5,-14458,Working,-210,20909678,10454839,628072,9887587,Secondary / secondary special,Civil marriage,House / apartment,Cash loans,Private service staff,Other,-4085,-467,,1,0,0,1,1,1,0.0797190297156153,2,TUESDAY,Unaccompanied,nan,block of flats,Panel,nan,1
3378,M,N,N,0,1,-14126,Working,-794,32901729,44419399,9696796,45645150,Secondary / secondary special,Married,House / apartment,Cash loans,nan,Other,-5203,-6595,,1,1,0,1,0,1,0.08435315492241548,2,SUNDAY,Unaccompanied,org spec account,block of flats,"Stone, brick",No,1
3379,M,N,Y,2,3,-15815,Commercial associate,-2283,23165671,207982090,45402685,202858746,Secondary / secondary special,Married,House / apartment,Cash loans,Cleaning staff,Self-employed,-1370,-648,,1,0,0,1,0,1,0.06908981070421515,2,TUESDAY,Unaccompanied,org spec account,block of flats,Block,No,1
3380,F,N,Y,0,1,-13729,Pensioner,365243,37324237,90339284,92061110,89435467,Secondary / secondary special,Married,House / apartment,Cash loans,Cleaning staff,Medicine,-8949,-2777,,1,1,1,1,1,0,0.03616712860505287,2,FRIDAY,Unaccompanied,nan,block of flats,"Stone, brick",nan,1
3381,M,Y,N,0,1,-12709,Pensioner,365243,12537318,77593834,27283928,81730292,Secondary / secondary special,Single / not married,With parents,Cash loans,Cleaning staff,Industry: type 9,-8729,-278,16.990978449370765,1,1,0,1,1,0,0.01642595439532053,2,MONDAY,Unaccompanied,reg oper account,block of flats,Panel,No,1
3382,M,Y,Y,0,2,-18020,Pensioner,365243,34289495,323291501,70574838,313518763,Secondary / secondary special,Married,House / apartment,Cash loans,Sales staff,Government,-9022,-4351,5.384656564435202,1,0,0,0,0,0,0.07071731844275408,2,SUNDAY,Unaccompanied,nan,terraced house,Block,No,1
3383,M,N,N,0,1,-17252,Working,-39,42571437,50633830,6008364,47246886,Secondary / secondary special,Single / not married,Rented apartment,Cash loans,Sales staff,Other,-5766,-6560,,1,1,0,1,0,1,0.08331838160109518,2,MONDAY,Unaccompanied,org spec account,block of flats,"Stone, brick",No,0
